importId;code;parent_code;name;accountType.importId;isRegulatoryAccount;commonPosition;reconcileOk;compatibleAccounts;useForPartnerBalance;isTaxAuthorizedOnMoveLine;isTaxRequiredOnMoveLine;defaultTaxSet;vatSystemSelect;isRetrievedOnPaymentSession;serviceType.code;manageCutOffPeriod;hasAutomaticApplicationAccountingDate;analyticDistributionAuthorized;analyticDistributionRequiredOnInvoiceLines;analyticDistributionRequiredOnMoveLines;analyticDistributionTemplate.importId;statusSelect;
;A852;78665;7866;Valeurs mobilières de placement;AT001;true;0;;;;;;;;;;;;;;;;1
;A853;78725;7872;Amortissements dérogatoires;AT001;true;0;;;;;;;;;;;;;;;;1
;A854;80161;8016;Crédit-bail mobilier;AT001;true;0;;;;;;;;;;;;;;;;1
;A855;80165;8016;Crédit-bail immobilier;AT001;true;0;;;;;;;;;;;;;;;;1
;A856;80261;8026;Crédit-bail mobilier;AT001;true;0;;;;;;;;;;;;;;;;1
;A857;80265;8026;Crédit-bail immobilier;AT001;true;0;;;;;;;;;;;;;;;;1
;A858;1010000;101;Capital;AT007;;0;;;;;;;;;;;;;;;;1
;A859;1011000;101;Capital souscrit - non appelé;AT007;;1;;;;;;;;;;;;;;;;1
;A860;1012000;101;Capital souscrit - appelé, non versé;AT007;;1;;;;;;;;;;;;;;;;1
;A861;1013000;101;Capital souscrit - appelé, versé;AT007;;1;;;;;;;;;;;;;;;;1
;A862;1018000;101;Capital souscrit soumis à des réglementations particulières;AT007;;1;;;;;;;;;;;;;;;;1
;A863;1020000;101;Fonds fiduciaires;AT007;;1;;;;;;;;;;;;;;;;1
;A864;1040000;104;Primes liées au capital social;AT007;;1;;;;;;;;;;;;;;;;1
;A865;1041000;104;Primes d'émission;AT007;;1;;;;;;;;;;;;;;;;1
;A866;1042000;104;Primes de fusion;AT007;;1;;;;;;;;;;;;;;;;1
;A867;1043000;104;Primes d'apport;AT007;;1;;;;;;;;;;;;;;;;1
;A868;1044000;104;Primes de conversion d'obligations en actions;AT007;;1;;;;;;;;;;;;;;;;1
;A869;1045000;104;Bons de souscription d'actions;AT007;;1;;;;;;;;;;;;;;;;1
;A870;1050000;105;Ecarts de réévaluation;AT007;;1;;;;;;;;;;;;;;;;1
;A871;1060000;106;Réserves;AT007;;1;;;;;;;;;;;;;;;;1
;A872;1061100;106;Réserves légakes;AT007;;1;;;;;;;;;;;;;;;;1
;A873;1062000;106;Réserves indisponibles;AT007;;1;;;;;;;;;;;;;;;;1
;A874;1063000;106;Réserves statutaires ou contractuelles;AT007;;1;;;;;;;;;;;;;;;;1
;A875;1064000;106;Réserves réglementées;AT007;;1;;;;;;;;;;;;;;;;1
;A876;1068000;106;Autres réserves;AT007;;1;;;;;;;;;;;;;;;;1
;A877;1070000;107;Ecart d'équivalence;AT007;;1;;;;;;;;;;;;;;;;1
;A878;1080000;108;Compte du commissaire de justice;AT007;;1;;;;;;;;;;;;;;;;1
;A882;1090000;109;Actionnaires : capital souscrit - non appelé;AT007;;1;;;;;;;;;;;;;;;;1
;A883;1100000;110;Report à nouveau - solde débiteur;AT007;;1;;;;;;;;;;;;;;;;1
;A884;1190000;119;Report à nouveau - solde créditeur;AT007;;1;;;;;;;;;;;;;;;;1
;A885;1200000;120;"Résultat de l""exercice - Bénéfice";AT007;;2;;;;;;;;;;;;;;;;1
;A886;1209000;120;Acomptes sur dividendes;AT007;;1;;;;;;;;;;;;;;;;1
;A887;1290000;129;Résultat de l'exercice - Perte;AT007;;1;;;;;;;;;;;;;;;;1
;A888;1310000;131;Subventions d'investissement octroyées;AT007;;1;;;;;;;;;;;;;;;;1
;A889;1390000;139;Subventions d'investissement inscrites au compte de résultat;AT007;;1;;;;;;;;;;;;;;;;1
;A890;1430000;143;Provisions réglementées pour hausse de prix;AT007;;1;;;;;;;;;;;;;;;;1
;A891;1450000;145;Amortissements dérogatoires;AT007;;1;;;;;;;;;;;;;;;;1
;A892;1480000;148;Autres provisions réglementées;AT007;;1;;;;;;;;;;;;;;;;1
;A893;1510000;151;Provisions pour risques;AT007;;1;;;;;;;;;;;;;;;;1
;A894;1511000;151;Provisions pour litiges;AT007;;1;;;;;;;;;;;;;;;;1
;A895;1512000;151;Provisions pour garanties données aux clients;AT007;;1;;;;;;;;;;;;;;;;1
;A896;1514000;151;Provisions pour amendes et pénalités;AT007;;1;;;;;;;;;;;;;;;;1
;A897;1515000;151;Provisions pour pertes de change;AT007;;1;;;;;;;;;;;;;;;;1
;A898;1516000;151;Provision pour pertes sur contrats;AT007;;1;;;;;;;;;;;;;;;;1
;A899;1518000;151;Autres provisions pour risques;AT007;;1;;;;;;;;;;;;;;;;1
;A900;1520000;152;Provisions pour charges;AT007;;1;;;;;;;;;;;;;;;;1
;A901;1521000;152;Provsions pour pensions et obligations similaires;AT007;;1;;;;;;;;;;;;;;;;1
;A902;1522000;152;Provisions pour restructuration;AT007;;1;;;;;;;;;;;;;;;;1
;A903;1523000;152;Provisions pour impôts;AT007;;1;;;;;;;;;;;;;;;;1
;A904;1524000;152;Provisions pour renouvellement des immobilisations - entreprises concessionnaires;AT007;;1;;;;;;;;;;;;;;;;1
;A905;1525000;152;Provisions pour gros entretien ou grandes révisions;AT007;;1;;;;;;;;;;;;;;;;1
;A906;1526000;152;Provisions pour remise en état;AT007;;1;;;;;;;;;;;;;;;;1
;A907;1527000;152;Autres provisions pour charges;AT007;;1;;;;;;;;;;;;;;;;1
;A908;1610000;161;Emprunts obligataires convertibles;AT007;;1;;;;;;;;;;;;;;;;1
;A909;1618000;161;Intérêts courus sur emprunts obligataires convertibles;AT007;;1;;;;;;;;;;;;;;;;1
;A910;1620000;162;Obligations réprésentatives de passifs nets remis en fiducie;AT007;;1;;;;;;;;;;;;;;;;1
;A911;1630000;163;Autres emprunts obligatires;AT007;;1;;;;;;;;;;;;;;;;1
;A912;1638000;163;Intérêts courus sur autres emprunts obligataires;AT007;;1;;;;;;;;;;;;;;;;1
;A913;1640000;164;Emprunts auprès des établissements de crédits;AT007;;1;;;;;;;;;;;;;;;;1
;A917;1648000;164;Intérêts courus sur emprunts auprès des établissements de crédit;AT007;;1;;;;;;;;;;;;;;;;1
;A918;1650000;165;Dépôts et cautionnements reçus;AT007;;1;;;;;;;;;;;;;;;;1
;A919;1651000;165;Dépôts;AT007;;1;;;;;;;;;;;;;;;;1
;A920;1655000;165;Cautionnements;AT007;;1;;;;;;;;;;;;;;;;1
;A921;1658000;165;Intérêts courus sur dépôts et cautionnements reçus;AT007;;1;;;;;;;;;;;;;;;;1
;A922;1660000;166;Participation des salariés aux résultats;AT007;;1;;;;;;;;;;;;;;;;1
;A923;1661000;166;Comptes bloqués;AT007;;1;;;;;;;;;;;;;;;;1
;A924;1662000;166;Fons de participation;AT007;;1;;;;;;;;;;;;;;;;1
;A925;1668000;166;Intérêts courus sur participation des salariés;AT007;;1;;;;;;;;;;;;;;;;1
;A926;1670000;167;Emprunts et dettes assorties de conditions particulières;AT007;;1;;;;;;;;;;;;;;;;1
;A927;1671000;167;Emissions de titres participatifs;AT007;;1;;;;;;;;;;;;;;;;1
;A928;1674000;167;Avances conditionnées de l'Etat;AT007;;1;;;;;;;;;;;;;;;;1
;A929;1675000;167;Emprunts participatifs;AT007;;1;;;;;;;;;;;;;;;;1
;A930;1680000;167;Autres emprunts et dettes assimilées;AT007;;1;;;;;;;;;;;;;;;;1
;A931;1681000;168;Autres emprunts;AT007;;1;;;;;;;;;;;;;;;;1
;A932;1685000;168;Rentes viagères capitalisées;AT007;;1;;;;;;;;;;;;;;;;1
;A933;1687000;168;Autres dettes;AT007;;1;;;;;;;;;;;;;;;;1
;A934;1688000;168;Intérêts courus sur autres emprunts et dettes assimilées;AT007;;1;;;;;;;;;;;;;;;;1
;A936;1690000;169;Prime de remboursement des emprunts;AT007;;1;;;;;;;;;;;;;;;;1
;A937;1710000;171;Dettes rattachées à des participations - groupe;AT007;;1;;;;;;;;;;;;;;;;1
;A938;1740000;174;Dettes rattachées à des participations - hors groupe;AT007;;1;;;;;;;;;;;;;;;;1
;A939;1780000;178;Dettes rattachées à des sociétés en participation;AT007;;1;;;;;;;;;;;;;;;;1
;A940;1810000;181;Comptes de liaison des établissement;AT007;;1;;;;;;;;;;;;;;;;1
;A941;1860000;186;Biens et prestations de services échangés entre établissements - charges;AT007;;1;;;;;;;;;;;;;;;;1
;A942;1870000;187;Biens et prestations de services échangés entre établissements - produits;AT007;;1;;;;;;;;;;;;;;;;1
;A943;1880000;188;Comptes de liaison des sociétés en participation;AT007;;1;;;;;;;;;;;;;;;;1
;A944;2010000;201;Frais d'établissement;AT002;;2;;;;;;;;;;;;;;;;1
;A945;2011000;201;Frais de constitution;AT002;;2;;;;;;;;;;;;;;;;1
;A946;2012000;201;Frais de premier établissement;AT002;;2;;;;;;;;;;;;;;;;1
;A947;2013000;201;Frais d'augmentation de capital et d'opérations diverses - fusions, scissions, transformations;AT002;;2;;;;;;;;;;;;;;;;1
;A948;2030000;203;Frais de développement;AT002;;2;;;;;;;;;;;;;;;;1
;A949;2050000;205;Concessions et droits similaires, brevets, licences, marques, procédés, solutions informatiques, droits et valeurs similaires;AT002;;2;;;;;;;;;;;;;;;;1
;A950;2060000;206;Droit au bail;AT002;;2;;;;;;;;;;;;;;;;1
;A951;2070000;207;Fond commercial;AT002;;2;;;;;;;;;;;;;;;;1
;A952;2080000;208;Autres immobilisations incorporelles;AT002;;2;;;;;;;;;;;;;;;;1
;A953;2081000;208;Mali de fusion sur actifs incorporels;AT002;;2;;;;;;;;;;;;;;;;1
;A954;2110000;211;Terrains;AT002;;2;;;;;;;;;;;;;;;;1
;A955;2111000;211;Terrains nus;AT002;;2;;;;;;;;;;;;;;;;1
;A956;2112000;211;Terrains aménagés;AT002;;2;;;;;;;;;;;;;;;;1
;A957;2113000;211;Sous-sols et sur-sols;AT002;;2;;;;;;;;;;;;;;;;1
;A958;2114000;211;Terrains de carrières (tréfonds);AT002;;2;;;;;;;;;;;;;;;;1
;A959;2115000;211;Terrains bâtis;AT002;;2;;;;;;;;;;;;;;;;1
;A960;2120000;212;Agencements et aménagements de terrains (même ventilation que le compte 211);AT002;;2;;;;;;;;;;;;;;;;1
;A961;2130000;213;Constructions;AT002;;2;;;;true;;|I20|;1;;;;;;;;;1
;A962;2131000;213;Bâtiments;AT002;;2;;;;true;;|I20|;1;;;;;;;;;1
;A963;2135000;213;installations générales - agencements - aménagements des constructions;AT002;;2;;;;true;;|I20|;1;;;;;;;;;1
;A964;2138000;213;Ouvrages d'infrastructure;AT002;;2;;;;true;;|I20|;1;;;;;;;;;1
;A965;2140000;214;Construction sur sol d'autrui (même ventilation que le compte 213);AT002;;2;;;;true;;|I20|;1;;;;;;;;;1
;A966;2150000;215;Installations techniques, matériels et outillages industriels;AT002;;2;;;;true;;|I20|;1;;;;;;;;;1
;A967;2151000;215;Installations complexes spécialisées;AT002;;2;;;;true;;|I20|;1;;;;;;;;;1
;A968;2153000;215;Installations à caractère spécifique;AT002;;2;;;;true;;|I20|;1;;;;;;;;;1
;A969;2154000;215;Matériel industriel;AT002;;2;;;;true;;|I20|;1;;;;;;;;;1
;A970;2155000;215;Outillage industriel;AT002;;2;;;;true;;|I20|;1;;;;;;;;;1
;A971;2157000;215;Agencements et aménagements des matériels et outillages industriels;AT002;;2;;;;true;;|I20|;1;;;;;;;;;1
;A972;2180000;218;Autres immobilisations corporelles;AT002;;2;;;;true;;|I20|;1;;;;;;;;;1
;A973;2181000;218;Installations générales, agencements, aménagements divers;AT002;;2;;;;true;;|I20|;1;;;;;;;;;1
;A974;2182000;218;Matériel de transport;AT002;;2;;;;true;;|I20|;1;;;;;;;;;1
;A975;2183000;218;Matériel de bureau et informatique;AT002;;2;;;;true;;|I20|;1;;;;;;;;;1
;A976;2184000;218;Mobilier;AT002;;2;;;;true;;|I20|;1;;;;;;;;;1
;A977;2185000;218;Cheptel;AT002;;2;;;;;;;;;;;;;;;;1
;A978;2186000;218;Emballages récupérables;AT002;;2;;;;;;;;;;;;;;;;1
;A979;2187000;218;Mali de fusion sur actifs corporels;AT002;;2;;;;;;;;;;;;;;;;1
;A980;2290000;229;Droit au concédant;AT002;;2;;;;;;;;;;;;;;;;1
;A981;2310000;231;Immobilisations corporelles en cours;AT002;;2;;;;;;;;;;;;;;;;1
;A982;2320000;232;Immobilisations incorporelles en cours;AT002;;2;;;;;;;;;;;;;;;;1
;A983;2370000;237;Avances et acomptes versés sur commandes d'immobilisations incorporelles;AT002;;2;;;;;;;;;;;;;;;;1
;A984;2380000;238;Avances et acomptes versés sur commandes d'immobilisations corporelles;AT002;;2;;;;;;;;;;;;;;;;1
;A985;2610000;261;Titres de participation;AT002;;2;;;;;;;;;;;;;;;;1
;A986;2611000;261;Actions;AT002;;2;;;;;;;;;;;;;;;;1
;A987;2618000;261;Autres titres;AT002;;2;;;;;;;;;;;;;;;;1
;A988;2620000;262;Titres évalués par équivalence;AT002;;2;;;;;;;;;;;;;;;;1
;A989;2660000;266;Autres formes de participation;AT002;;2;;;;;;;;;;;;;;;;1
;A990;2661000;266;Droits représentatifs d'actifs nets remis en fiducie;AT002;;2;;;;;;;;;;;;;;;;1
;A991;2670000;267;Créances rattachées à des participations;AT002;;2;;;;;;;;;;;;;;;;1
;A992;2671000;267;Créances rattachées à des participations - groupe;AT002;;2;;;;;;;;;;;;;;;;1
;A993;2674000;267;Créances rattachées à des participations - hors groupe;AT002;;2;;;;;;;;;;;;;;;;1
;A994;2675000;267;Versements représentatifs d'apports non capitalisés - appels de fonds;AT002;;2;;;;;;;;;;;;;;;;1
;A995;2676000;267;Avances consolidables;AT002;;2;;;;;;;;;;;;;;;;1
;A996;2677000;267;Autres créances rattachées à des participations;AT002;;2;;;;;;;;;;;;;;;;1
;A997;2678000;267;Intérêts courus;AT002;;2;;;;;;;;;;;;;;;;1
;A998;2680000;268;Créances rattachées à des sociétés en participation;AT002;;2;;;;;;;;;;;;;;;;1
;A999;2681000;268;Principal;AT002;;2;;;;;;;;;;;;;;;;1
;A1000;2688000;268;Intérêts courus;AT002;;2;;;;;;;;;;;;;;;;1
;A1001;2690000;269;Versements restants à effectuer sur titres de participation non libérés;AT002;;2;;;;;;;;;;;;;;;;1
;A1002;2710000;271;Titres immobilisés autres que les titres immobilisés de l'activité de portefeuille (droit de propriété);AT002;;2;;;;;;;;;;;;;;;;1
;A1003;2711000;271;Actions;AT002;;2;;;;;;;;;;;;;;;;1
;A1004;2718000;271;Autres titres;AT002;;2;;;;;;;;;;;;;;;;1
;A1005;2720000;272;Titres immobilisés (droit de créance);AT002;;2;;;;;;;;;;;;;;;;1
;A1006;2721000;272;Obligations;AT002;;2;;;;;;;;;;;;;;;;1
;A1007;2722000;272;Bons;AT002;;2;;;;;;;;;;;;;;;;1
;A1008;2730000;273;Titres immobilisés de l'activité de portefeuille;AT002;;2;;;;;;;;;;;;;;;;1
;A1009;2740000;274;Prêts;AT002;;2;;;;;;;;;;;;;;;;1
;A1010;2741000;274;Prêts participatifs;AT002;;2;;;;;;;;;;;;;;;;1
;A1011;2742000;274;Prêts aux associés;AT002;;2;;;;;;;;;;;;;;;;1
;A1012;2743000;274;Prêts au personnel;AT002;;2;;;;;;;;;;;;;;;;1
;A1013;2748000;274;Autres prêts;AT002;;2;;;;;;;;;;;;;;;;1
;A1014;2750000;275;Dépots et cautionnements versés;AT002;;2;;;;;;;;;;;;;;;;1
;A1015;2751000;275;Dépôts;AT002;;2;;;;;;;;;;;;;;;;1
;A1016;2755000;275;Cautionnements;AT002;;2;;;;;;;;;;;;;;;;1
;A1017;2760000;276;Autres créances immobilisées;AT002;;2;;;;;;;;;;;;;;;;1
;A1018;2761000;276;Créances diverses;AT002;;2;;;;;;;;;;;;;;;;1
;A1019;2768000;276;Intérêts courus;AT002;;2;;;;;;;;;;;;;;;;1
;A1020;2770000;277;Actions propres ou parts propres;AT002;;2;;;;;;;;;;;;;;;;1
;A1021;2771000;277;Actions propres ou parts propres;AT002;;2;;;;;;;;;;;;;;;;1
;A1022;2772000;277;Actions propres ou parts propres en vois d'annulation;AT002;;2;;;;;;;;;;;;;;;;1
;A1023;2780000;278;Mali de fusion sur actifs financiers;AT002;;2;;;;;;;;;;;;;;;;1
;A1024;2790000;279;Versements restants à effectuer sur titres immobilisés non libérés;AT002;;1;;;;;;;;;;;;;;;;1
;A1025;2800000;280;Amortissements des immobilisations incoporelles et des frais d'établissement (même ventilation que celle du compte 20);AT002;;1;;;;;;;;;;;;;;;;1
;A1026;2801000;280;Frais d'établissement (même ventilation que celle du compte 201);AT002;;1;;;;;;;;;;;;;;;;1
;A1027;2803000;280;Frais de développement;AT002;;1;;;;;;;;;;;;;;;;1
;A1028;2805000;280;Concessions et droits similaires, brevets, licences, marques, procédés, solutions informatiques, droits et valeurs similaires;AT002;;1;;;;;;;;;;;;;;;;1
;A1029;2806000;280;Droit au bail;AT002;;1;;;;;;;;;;;;;;;;1
;A1030;2807000;280;Fonds commercial;AT002;;1;;;;;;;;;;;;;;;;1
;A1031;2808000;280;Autres immobilisations incorporelles;AT002;;1;;;;;;;;;;;;;;;;1
;A1032;2810000;281;Amortissements des immobilisations corporelles (même ventilation que celle du compte 21);AT002;;1;;;;;;;;;;;;;;;;1
;A1033;2812000;281;Agencements, aménagements de terrains (même ventilation que celle du compte 212);AT002;;1;;;;;;;;;;;;;;;;1
;A1034;2813000;281;Constructions (même ventilation que celle du compte 213);AT002;;1;;;;;;;;;;;;;;;;1
;A1035;2814000;281;Constructions sur sol d'autrui (même ventilation que celle du compte 214);AT002;;1;;;;;;;;;;;;;;;;1
;A1036;2815000;281;Installations techniques, matériels et outillages industriels (même ventilation que celle du compte 215);AT002;;1;;;;;;;;;;;;;;;;1
;A1037;2818000;281;Autres immobilisations corporelles (même ventilation que celle du compte 218);AT002;;1;;;;;;;;;;;;;;;;1
;A1038;2818100;281;Amortissement installations générales, agencements, aménagements divers;AT002;;1;;;;;;;;;;;;;;;;1
;A1039;2818200;281;Amortissement du matériel de transport;AT002;;1;;;;;;;;;;;;;;;;1
;A1040;2818300;281;Amortissement matériel de bureau;AT002;;1;;;;;;;;;;;;;;;;1
;A1041;2818400;281;Amortissement mobilier;AT002;;1;;;;;;;;;;;;;;;;1
;A1042;2820000;282;Amortissements des immobilisations mises en concession;AT002;;1;;;;;;;;;;;;;;;;1
;A1043;2900000;290;Dépréciations des immobilisations incorporelles;AT002;;1;;;;;;;;;;;;;;;;1
;A1044;2901000;290;Frais d'établissement;AT002;;1;;;;;;;;;;;;;;;;1
;A1045;2903000;290;Frais de développement;AT002;;1;;;;;;;;;;;;;;;;1
;A1046;2905000;290;Marques, procédés, droits et valeurs similaires;AT002;;1;;;;;;;;;;;;;;;;1
;A1047;2906000;290;Droit au bail;AT002;;1;;;;;;;;;;;;;;;;1
;A1048;2907000;290;Fonds commercial;AT002;;1;;;;;;;;;;;;;;;;1
;A1049;2908000;290;Autres immobilisations incorporelles;AT002;;1;;;;;;;;;;;;;;;;1
;A1050;2910000;291;Dépréciations des immobilisations corporelles;AT002;;1;;;;;;;;;;;;;;;;1
;A1051;2911000;291;Terrains;AT002;;1;;;;;;;;;;;;;;;;1
;A1052;2912000;291;Agencements et aménagements de terrains;AT002;;1;;;;;;;;;;;;;;;;1
;A1053;2913000;291;Constructions;AT002;;1;;;;;;;;;;;;;;;;1
;A1054;2914000;291;Constructions sur sol d'autrui;AT002;;1;;;;;;;;;;;;;;;;1
;A1055;2915000;291;Installations techniques, matériels et outillages industriels;AT002;;1;;;;;;;;;;;;;;;;1
;A1056;2918000;291;Autres immobilisations corporelles;AT002;;1;;;;;;;;;;;;;;;;1
;A1057;2920000;292;Dépréciations des immobilisations mises en concessions;AT002;;1;;;;;;;;;;;;;;;;1
;A1058;2930000;293;Dépréciations des immobilisations en cours;AT002;;1;;;;;;;;;;;;;;;;1
;A1059;2931000;293;Immobilisations coporelles en cours;AT002;;1;;;;;;;;;;;;;;;;1
;A1060;2932000;293;Immobilisations incorporelles en cours;AT002;;1;;;;;;;;;;;;;;;;1
;A1061;2960000;296;Dépréciations des participations et créances rattachées à des participations;AT002;;1;;;;;;;;;;;;;;;;1
;A1062;2961000;296;Titres de participation;AT002;;1;;;;;;;;;;;;;;;;1
;A1063;2962000;296;Titres évalués par équivalence;AT002;;1;;;;;;;;;;;;;;;;1
;A1064;2966000;296;Autres formes de participation;AT002;;1;;;;;;;;;;;;;;;;1
;A1065;2967000;296;Créances rattachées à des participations (même ventilation que celle du compte 267);AT002;;1;;;;;;;;;;;;;;;;1
;A1066;2968000;296;Créances rattachées à des sociétés en participation (même ventilation que celle du compte 268);AT002;;1;;;;;;;;;;;;;;;;1
;A1067;2970000;297;Dépréciations des autres immobilisations financières;AT002;;1;;;;;;;;;;;;;;;;1
;A1068;2971000;297;Titres immobilisés autres que les titres immobilisés de l'activité de portefeuille (droit de propriété);AT002;;1;;;;;;;;;;;;;;;;1
;A1069;2972000;297;Titres immobilisés (droit de créance);AT002;;1;;;;;;;;;;;;;;;;1
;A1070;2973000;297;Titres immobilisés de l'activité de portefeuille;AT002;;1;;;;;;;;;;;;;;;;1
;A1071;2974000;297;Prêts;AT002;;1;;;;;;;;;;;;;;;;1
;A1072;2975000;297;Dépôts et cautionnements versés;AT002;;1;;;;;;;;;;;;;;;;1
;A1073;2976000;297;Autres créances immobilisées;AT002;;1;;;;;;;;;;;;;;;;1
;A1074;3210000;321;Matières consommables;AT003;;2;;;;;;;;;;;;;;;;1
;A1075;3220000;322;Fournitures consommables;AT003;;2;;;;;;;;;;;;;;;;1
;A1076;3221000;322;Combustibles;AT003;;2;;;;;;;;;;;;;;;;1
;A1077;3222000;322;Produits d'entretien;AT003;;2;;;;;;;;;;;;;;;;1
;A1078;3223000;322;Fournitures d'atelier et d'usine;AT003;;2;;;;;;;;;;;;;;;;1
;A1079;3224000;322;Fournitures de magasin;AT003;;2;;;;;;;;;;;;;;;;1
;A1080;3225000;322;Fournitures de bureau;AT003;;2;;;;;;;;;;;;;;;;1
;A1081;3260000;326;Emballages;AT003;;2;;;;;;;;;;;;;;;;1
;A1082;3261000;326;Emballages perdus;AT003;;2;;;;;;;;;;;;;;;;1
;A1083;3265000;326;Emballages récupérables non identifiables;AT003;;2;;;;;;;;;;;;;;;;1
;A1084;3267000;326;Emballages à usage mixte;AT003;;2;;;;;;;;;;;;;;;;1
;A1085;3310000;331;Produits en cours;AT003;;2;;;;;;;;;;;;;;;;1
;A1086;3350000;335;Travaux en cours;AT003;;2;;;;;;;;;;;;;;;;1
;A1087;3410000;341;Etudes en cours;AT003;;2;;;;;;;;;;;;;;;;1
;A1088;3450000;345;Prestations de services en cours;AT003;;2;;;;;;;;;;;;;;;;1
;A1089;3510000;351;Produits intermédiaires;AT003;;2;;;;;;;;;;;;;;;;1
;A1090;3550000;355;Produits finis;AT003;;2;;;;;;;;;;;;;;;;1
;A1091;3580000;358;Produits résiduels ou matières de récupération;AT003;;2;;;;;;;;;;;;;;;;1
;A1092;3581000;358;Déchets;AT003;;2;;;;;;;;;;;;;;;;1
;A1093;3585000;358;Rebuts;AT003;;2;;;;;;;;;;;;;;;;1
;A1094;3586000;358;Matières de récupération;AT003;;2;;;;;;;;;;;;;;;;1
;A1095;3910000;391;Dépréciations des matières premières et fournitures;AT003;;1;;;;;;;;;;;;;;;;1
;A1096;3920000;392;Dépréciations des autres approvisionnements;AT003;;1;;;;;;;;;;;;;;;;1
;A1097;3930000;393;Dépréciations des en-cours de production de biens;AT003;;1;;;;;;;;;;;;;;;;1
;A1098;3940000;394;Dépréciations des en-cours de production de services;AT003;;1;;;;;;;;;;;;;;;;1
;A1099;3950000;395;Dépréciations des stocks de produits;AT003;;1;;;;;;;;;;;;;;;;1
;A1100;3970000;397;Dépréciations des stocks de marchandises;AT003;;1;;;;;;;;;;;;;;;;1
;A1101;4010000;401;Fournisseurs;AT010;;1;;;;;;;;;;;;;;;;1
;A1103;4011000;401;Fournisseurs - Achats de biens et de prestations de services;AT010;;1;true;;true;;;;1;true;;;;;;;;1
;A1104;4011100;401;Fournisseurs de l'office;AT010;;1;true;;true;;;;1;true;;;;;;;;1
;A1106;4011300;401;Fournisseurs liés aux comptes clients (activité de ventes judiciaires);AT010;;1;true;;true;;;;1;true;;;;;;;;1
;A1107;4017000;401;Fournisseurs - Retenues de garanties;AT010;;1;true;;true;;;;1;true;;;;;;;;1
;A1108;4030000;403;Fournisseurs - Effets à payer;AT010;;1;true;;true;;;;1;true;;;;;;;;1
;A1109;4040000;404;Fournisseurs d'immobilisations;AT010;;1;true;;true;;;;1;true;;;;;;;;1
;A1110;4041000;404;Fournisseurs - Achats d'immobilisations;AT010;;1;true;;true;;;;1;true;;;;;;;;1
;A1111;4047000;404;Fournisseurs d'immobilisations - Retenues de garanties;AT010;;1;true;;true;;;;1;true;;;;;;;;1
;A1112;4050000;405;Fournisseurs d'immobilisations - Effets à payer;AT010;;1;true;;true;;;;1;true;;;;;;;;1
;A1113;4080000;408;Fournisseurs - Factures non parvenues;AT010;;1;true;;true;;;;1;;;;;;;;;1
;A1115;4084000;408;Fournisseurs d'immobilisations;AT010;;1;true;;true;;;;1;true;;;;;;;;1
;A1116;4088000;408;Fournisseurs - Intérêts courus;AT010;;1;true;;true;;;;1;;;;;;;;;1
;A1117;4090000;409;Fournisseurs - Retenues de garanties;AT010;;1;true;;true;;;;1;;;;;;;;;1
;A1118;4091000;409;Fournisseurs - Retenues de garanties;AT010;;1;true;;true;;;;1;true;;;;;;;;1
;A1119;4096000;409;Fournisseurs - Créances pour emballages et matériels à rendre;AT010;;1;true;;true;;;;1;true;;;;;;;;1
;A1120;4097000;409;Fournisseurs - Autres avoirs;AT010;;1;true;;true;;;;1;true;;;;;;;;1
;A1121;4098000;409;Rabais, remises, ristournes à obtenir et autres avoirs non encore reçus;AT010;;1;true;;true;;;;1;;;;;;;;;1
;A1122;4110000;411;Clients;AT010;;1;true;;true;;;;1;true;;;;;;;;1
;A1124;4111000;411;Clients - Ventes de biens ou de prestations de services;AT005;;2;true;;true;;;;1;true;;;;;;;;1
;A1126;4117000;411;Clients - Retenues de garanties;AT005;;2;true;;true;;;;1;true;;;;;;;;1
;A1127;4120000;411;Clients - Prestations de service facturées (activité de ventes judiciaires);AT005;;2;true;;true;;;;1;true;;;;;;;;1
;A1128;4130000;413;Clients - Effets à recevoir;AT005;;2;true;;true;;;;1;true;;;;;;;;1
;A1129;4160000;416;Clients douteux ou litigieux;AT005;;2;true;;true;;;;1;;;;;;;;;1
;A1131;4180000;418;Clients - Produits non encore facturés;AT005;;2;true;;true;;;;1;;;;;;;;;1
;A1131;4181000;418;Clients - Factures à établir;AT005;;2;true;;true;;;;1;;;;;;;;;1
;A1133;4188000;418;Clients - Intérêts courus;AT005;;2;true;;true;;;;1;;;;;;;;;1
;A1134;4190000;419;Clients créditeurs;AT005;;2;true;;true;;;;1;;;;;;;;;1
;A1135;4191000;419;Clients - Avances et acomptes reçus;AT005;;1;true;;true;;;;1;true;;;;;;;;1
;A1137;4196000;419;Clients - Dettes pour emballages et matériels consignés;AT005;;1;true;;true;;;;1;true;;;;;;;;1
;A1138;4196300;419;Fonds détenus pour le compte des clients (activité de ventes judiciaires);AT005;;2;true;;true;;;;1;true;;;;;;;;1
;A1139;4196990;419;Clients ouverture informatique;AT005;;2;true;;true;;;;1;true;;;;;;;;1
;A1140;4197000;419;Clients - Autres avoirs;AT005;;1;true;;true;;;;1;true;;;;;;;;1
;A1141;4198000;419;Clients en attente d'imputation;AT005;;2;true;;true;;;;1;;;;;;;;;1
;A1142;4198990;419;Clients virements inter dossiers;AT005;;2;true;;;;;;;;;;;;;;;1
;A1143;4210000;421;Rénumérations dues;AT005;;2;true;;;;;;;;;;;;;;;1
